id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,4.2197294e-14,1.0785917e-18,8.064501e-15,1.3455663e-11,1.9664245e-15,4.523371e-18,6.45925e-16,1.3551679e-15,2.4056203e-24,1.7800056e-20,2.0790308e-19,7.3177565e-15,5.6024307e-19,2.868982e-20,5.5429863e-14,2.9036006e-18,3.1595195e-19,1.6452513e-19,4.5178e-11,9.410393e-22,1.6954257e-19,1.9945055e-15,9.8658425e-15,1.7014204e-17,4.827322e-08,1.877461e-14,1.8648147e-12,5.1523916e-14,2.2888785e-13,3.7465996e-20,3.8214575e-12,1.4534053e-16,4.8459984e-21,6.614261e-18,1.1610134e-14,1.3650831e-15,2.152729e-14,1.9286538e-13,6.4410106e-18,7.872393e-13,2.094871e-10,7.243829e-21,2.3806607e-17,0.999997,8.155101e-18,9.994234e-19,1.626141e-17,2.9158549e-18,7.726692e-18,1.7095751e-10,2.9175e-19,1.3293177e-21,2.247482e-17,1.5300352e-21,1.782677e-19,3.9679602e-20,3.8524946e-16,3.1156508e-10,3.124188e-11,5.768567e-14,1.5781279e-10,8.120952e-18,4.390747e-10,6.1581476e-16,1.3775506e-20,2.2295775e-15,1.5679653e-18,4.5771594e-12,3.8560358e-17,1.131445e-12,3.7746442e-13,2.2998017e-09,2.4504203e-16,2.9646646e-08,1.7822459e-22,1.5724686e-12,3.8831212e-14,1.2480888e-12,1.0109642e-20,2.370344e-13,9.831625e-21,3.3474535e-14,9.212751e-17,8.6268817e-19,4.798303e-20,5.1375887e-12,3.78952e-09,1.2094728e-11,4.4864265e-17,1.2865528e-13,2.8536534e-15,1.12165e-14,1.2851872e-16,2.112648e-20,1.6488467e-17,2.5763482e-13,2.9396756e-06,7.309231e-12,7.918235e-16
36,1.629874e-37,3.561353e-32,0.0,0.0,2.1666956e-33,0.0,0.0,0.0,0.0,7.451696e-23,0.0,0.0,0.0,7.465359e-29,1.0563972e-35,0.0,1.2567814e-37,0.0,0.0,0.0,0.0,6.4051377e-32,0.0,4.0387234e-35,0.0,1.3431154e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9609356e-34,0.0,1.0226451e-37,0.0,0.0,2.511738e-37,1.829736e-30,0.0,2.2841533e-32,0.0,0.0,8.707339e-36,0.0,3.6057635e-19,0.0,8.747336e-33,0.0,0.0,3.8104855e-31,0.0,2.9615631e-28,1.0541611e-16,1.280339e-35,4.232487e-25,0.0,0.0,0.0,1.6334056e-34,2.8183034e-33,2.0450885e-33,0.0,5.241029e-21,0.0,8.716312e-36,0.0,0.0,0.0,0.0,0.0,1.8581031e-38,0.0,1.0,2.306852e-23,0.0,5.6662576e-35,2.2871526e-32,0.0,2.6928834e-29,0.0,0.0,3.597703e-24,0.0,0.0,0.0,0.0,6.00136e-27,0.0,0.0,1.3000987e-29,0.0,0.0,0.0,0.0,0.0,2.5309073e-29,2.7373333e-31
39,3.1641056e-23,1.26147836e-23,8.660487e-31,1.3613606e-27,4.9798944e-28,3.7023202e-23,5.553822e-35,1.4253852e-31,7.050011e-31,2.083523e-19,4.036285e-30,3.244859e-35,4.4641145e-30,6.6894267e-37,1.1825862e-26,5.4253085e-29,1.0295247e-25,4.9769713e-35,1.4697008e-31,5.4809636e-33,0.0,2.2689055e-23,5.221007e-31,3.0893021e-37,7.6712563e-28,1.10966545e-35,2.2211e-18,8.800786e-26,1.8315597e-29,0.0,0.0,6.4589967e-24,1.0393675e-30,1.0072511e-30,7.608121e-31,2.4903796e-27,4.1898414e-30,1.8863472e-25,1.347027e-25,1.3266138e-25,1.1510445e-32,2.7727418e-22,2.691758e-26,2.8255983e-28,5.536619e-22,6.641682e-35,4.8253454e-24,6.1978566e-30,4.02772e-29,0.0,4.65051e-28,5.5928357e-20,0.0,1.0067408e-29,1.969517e-14,8.401385e-27,1.3222324e-19,8.507432e-33,2.2542055e-30,4.487986e-22,1.2701549e-24,9.574703e-23,1.4192695e-32,1.6065786e-28,2.4064454e-23,1.8216772e-31,3.991198e-28,3.6078923e-36,4.835624e-18,9.447195e-34,5.052879e-35,5.693923e-29,6.2799924e-21,1.519809e-34,9.646118e-23,1.0,8.527006e-22,4.541851e-18,2.7871712e-17,1.8559373e-36,6.99446e-29,2.1800149e-29,1.4432328e-31,2.7218352e-19,2.1221304e-26,1.9426185e-28,3.337966e-35,2.9816858e-27,8.072257e-21,1.02953045e-29,2.2516599e-24,1.952003e-33,1.7341388e-29,1.307329e-38,1.151594e-31,5.809936e-33,2.3589987e-32,1.232659e-18,7.6585796e-32
41,5.2377986e-18,2.3052523e-22,2.7266753e-21,2.7769618e-17,9.2454775e-26,1.4268211e-24,4.6815596e-25,3.6850475e-22,3.3585282e-21,8.676344e-27,1.0,6.9555904e-28,3.6640898e-23,5.0639733e-28,3.762657e-25,4.405791e-26,4.1081152e-14,1.5749723e-25,3.1308135e-22,8.705012e-29,2.6119737e-22,4.7663057e-18,5.2429005e-24,2.588194e-26,6.067633e-27,3.7394515e-23,3.4548346e-19,1.079759e-27,7.363256e-22,2.32019e-28,6.214498e-23,2.24532e-10,3.3260377e-16,9.657205e-22,8.20563e-22,1.5880238e-22,9.999911e-26,9.461443e-26,1.2666697e-26,1.1142109e-23,1.154892e-26,4.1893752e-24,9.671851e-20,8.2444334e-24,5.4387338e-15,9.149743e-23,4.0556104e-14,4.3136684e-29,2.1071005e-28,3.630995e-19,7.693667e-30,3.841358e-21,2.476892e-24,1.02549526e-25,2.0087791e-26,5.2244686e-18,1.0121745e-21,1.4835332e-26,1.1789372e-27,1.1208997e-23,2.856357e-19,7.982405e-23,7.0721356e-28,2.8505515e-29,1.5511694e-18,8.778594e-25,6.4560433e-23,1.7050795e-29,7.933118e-20,2.5728878e-25,2.3527251e-25,2.589483e-22,1.2351512e-22,1.3857412e-18,6.9137846e-23,6.9057696e-16,5.6974184e-30,1.2796513e-19,1.9820246e-25,1.5908857e-22,7.9127096e-22,3.5327183e-19,2.3746874e-27,2.4331003e-18,1.1177136e-17,2.695053e-28,1.14021975e-24,1.1006402e-26,3.4283472e-23,1.860227e-27,2.8729906e-18,5.2569163e-25,3.2156812e-19,2.977095e-19,8.845756e-14,4.7865927e-30,2.0122194e-29,3.154361e-20,9.779496e-24
44,9.8537234e-30,1.3882686e-28,6.480639e-32,2.0864626e-22,6.8407937e-25,7.5125697e-32,1.0890991e-21,1.2101124e-20,8.591743e-32,1.0576871e-28,9.282218e-36,8.64917e-22,3.857556e-28,8.472167e-17,7.499891e-23,1.9932987e-26,2.667854e-36,4.9057578e-20,2.263801e-26,6.995428e-27,7.5482635e-28,1.1348219e-31,1.5762428e-22,1.08558634e-20,2.688878e-23,8.230842e-28,6.97875e-25,8.40818e-35,1.2474534e-14,3.84251e-24,1.15310654e-23,6.0955153e-28,2.5613578e-28,4.247289e-16,3.1782423e-26,4.6053988e-30,3.2781992e-22,4.5243672e-26,2.901555e-22,2.7168078e-24,2.4778716e-34,2.4175551e-27,2.103222e-35,1.9524539e-29,3.0882477e-33,1.0447676e-19,4.8020965e-17,7.90006e-25,3.182831e-17,3.2998766e-24,3.664946e-21,2.344595e-28,1.0,6.2842243e-09,4.693375e-19,5.9462597e-19,3.3381725e-26,3.1129774e-27,7.266519e-28,2.5188653e-31,1.5212847e-16,6.6765174e-25,2.790118e-17,4.1633897e-32,8.5982e-25,6.0484584e-25,2.6088085e-21,1.8547881e-24,8.025395e-23,1.4498829e-15,1.7485947e-20,4.4740694e-23,9.631204e-35,1.2865109e-23,5.107569e-27,1.2323609e-21,2.1551276e-28,2.9845323e-26,2.3571838e-30,4.2343073e-12,3.4084583e-17,4.1741397e-17,4.4274534e-28,2.5966374e-20,1.401508e-27,1.3596538e-26,2.4237914e-17,2.0225626e-29,9.6410436e-30,1.6235052e-32,1.10478624e-29,5.2114948e-24,5.16504e-18,5.6115904e-23,1.54593795e-30,5.6410486e-34,7.981873e-19,3.0026887e-34,5.492616e-20
46,8.74313e-26,4.873819e-22,4.990696e-28,6.529453e-16,8.040778e-23,3.75562e-23,4.030512e-24,2.696199e-25,8.883246e-28,1.3065206e-24,1.4673842e-20,4.2890926e-27,2.9305339e-21,4.1464968e-23,4.7679167e-21,9.328471e-21,1.01181496e-22,9.973168e-26,1.104086e-23,4.216655e-28,1.849257e-23,1.7557042e-15,4.3577145e-13,5.905091e-21,3.5376237e-21,2.6086942e-17,1.3943864e-23,4.989755e-24,4.0423498e-18,1.8947827e-20,1.4619003e-24,9.295494e-16,3.1828246e-21,2.8601106e-17,6.621548e-19,5.7666247e-22,2.1540044e-18,3.409994e-24,5.5667766e-22,4.388515e-18,4.7293005e-27,1.7684882e-16,4.2746535e-27,1.7354847e-26,2.1617367e-23,3.5595007e-20,1.0,1.6897741e-27,7.876082e-24,1.2310872e-29,9.935989e-19,6.72049e-11,2.7739973e-17,1.0499333e-12,5.6209754e-15,1.4263105e-15,1.0134643e-11,5.7884067e-27,1.0973649e-28,2.3222758e-24,7.215859e-13,8.975035e-22,1.9332038e-17,6.988783e-28,7.125022e-20,3.3020584e-22,1.7202096e-15,8.9859787e-26,8.3991276e-23,1.7403528e-24,6.946566e-23,8.8394256e-23,7.8764024e-19,1.4223214e-24,1.4350481e-15,2.1556674e-12,1.8938584e-27,1.3105261e-13,5.7930633e-21,2.1030879e-18,5.5650495e-17,4.2068095e-19,3.7163616e-28,2.1240202e-16,2.5319196e-23,1.4972454e-27,1.554038e-23,3.5627927e-25,1.2520294e-15,4.6779593e-30,2.6150404e-25,1.4145017e-18,1.9442362e-19,3.1590074e-21,4.6338813e-28,6.117809e-28,3.5921883e-25,4.2332973e-16,1.1275659e-20
47,3.5831433e-15,1.1792928e-25,3.1960062e-16,1.2881014e-11,7.326905e-23,3.962397e-23,4.2536814e-09,3.1450306e-15,3.589693e-17,6.583592e-25,1.1159833e-24,6.3667196e-31,8.713745e-21,4.58711e-29,3.054999e-21,1.2205431e-19,1.2026874e-29,4.0172282e-14,1.4646922e-21,9.7571866e-20,5.639003e-18,2.2971484e-29,1.2015635e-22,8.828986e-27,1.5597599e-18,6.0824923e-24,7.581185e-20,4.1724773e-26,8.979176e-21,2.4713728e-28,4.158032e-27,2.1325437e-08,3.4719975e-13,4.9593507e-09,9.959954e-21,2.4131332e-25,9.016775e-18,1.5914035e-18,3.4441257e-16,4.78902e-14,6.199614e-11,2.9832588e-16,3.076865e-24,2.8089205e-18,1.94905e-23,0.99999917,3.2569086e-21,1.2070353e-14,1.149132e-22,1.1316293e-26,2.7478607e-20,1.8830677e-17,4.5269416e-16,7.829874e-26,1.9264605e-23,4.781013e-19,8.6875756e-32,1.4097777e-16,7.3009613e-07,4.5731305e-15,4.9731256e-08,1.6962661e-24,4.6782844e-19,3.412185e-27,1.4334665e-29,1.3008541e-18,1.870318e-24,2.820493e-27,2.8120997e-14,2.0872203e-19,7.431393e-23,1.0641276e-16,1.1846312e-25,1.0727866e-20,2.859888e-26,3.1643027e-19,1.8991075e-21,8.0280334e-20,5.536002e-22,6.7930925e-11,1.0507645e-22,5.7766055e-14,5.189157e-15,8.635749e-21,5.0115662e-12,7.298731e-15,4.1270783e-18,9.157008e-21,5.864302e-27,1.3843273e-21,1.2367516e-13,1.5438914e-23,1.9280606e-18,7.0428014e-31,8.9782435e-15,6.867974e-27,6.0598326e-27,3.9523257e-24,6.10124e-26
51,1.8491762e-10,6.4375343e-15,4.2359426e-07,1.0250092e-11,1.5543441e-13,2.9484874e-15,1.1420918e-11,2.020653e-06,2.7769757e-17,6.6329107e-18,4.505868e-10,7.119235e-15,1.3111801e-17,2.7695738e-22,8.715442e-17,2.2060514e-14,1.8066817e-17,2.9675007e-15,1.5891216e-12,3.4771374e-15,1.4775365e-19,4.2830353e-18,2.463484e-18,1.6433708e-18,9.707339e-14,1.5349035e-16,1.020957e-10,4.7569675e-21,1.007439e-11,5.2641322e-23,3.6260592e-11,1.12495476e-13,5.88609e-11,2.1163413e-14,2.5951576e-18,6.5631866e-12,2.3201413e-19,1.3368994e-15,5.5749366e-17,4.245184e-18,3.0463492e-12,7.0404064e-21,2.7854336e-08,2.6917113e-10,6.973816e-08,2.526625e-16,4.3494837e-20,9.654225e-16,1.7261118e-18,3.0154963e-12,1.7545236e-20,3.760503e-21,3.674023e-20,3.7560275e-22,3.195813e-19,1.3667808e-17,1.2119174e-17,5.5882586e-12,4.1150794e-09,2.7866776e-15,1.4706353e-10,1.8683978e-15,2.4335325e-16,2.6304717e-17,1.0387177e-17,8.318531e-15,5.916942e-19,1.3913923e-14,2.2393254e-11,3.234125e-12,8.1354905e-12,1.0607541e-08,3.5931803e-17,0.9999974,1.5562305e-21,1.0052163e-11,3.9316577e-16,3.896553e-17,1.406668e-19,4.2002302e-16,1.247391e-17,1.410025e-09,7.527163e-14,1.4522343e-19,1.9886381e-18,4.381183e-08,3.9717327e-09,1.2661205e-11,2.9458764e-17,9.452637e-14,7.970863e-09,9.730009e-18,1.2730954e-10,3.3474281e-22,3.355487e-12,3.3322994e-18,1.3338322e-16,1.2664735e-18,2.5287379e-15
52,1.0911142e-24,1.0228675e-22,4.5428524e-27,1.6868824e-27,4.0429604e-21,4.1820577e-26,2.5800017e-19,6.8172483e-16,2.2320918e-25,7.014666e-20,3.488795e-32,7.285656e-17,9.634367e-27,1.0,1.1753081e-21,1.0214415e-20,3.461815e-33,7.860109e-14,3.0591284e-22,2.04622e-18,1.7678219e-22,2.6720435e-26,7.716457e-20,1.778282e-18,2.6029918e-22,7.350988e-23,2.0883578e-22,1.987381e-29,1.9184156e-17,3.7026544e-18,2.7907616e-21,1.1722386e-25,1.05863505e-22,9.061182e-13,1.0836349e-25,1.8201884e-26,9.500274e-21,7.353876e-23,1.266731e-21,7.1521376e-22,3.238894e-30,3.0177931e-24,4.1960435e-32,9.7834585e-30,7.59083e-27,9.424325e-22,1.515405e-17,1.8105095e-16,1.664762e-14,2.823358e-20,9.3507596e-24,2.868716e-28,4.1079712e-08,1.3235586e-13,6.097968e-17,2.2649927e-19,5.6478816e-24,1.8693452e-21,5.5840933e-28,7.1896775e-27,1.0506558e-17,6.776049e-24,1.2744984e-17,9.988125e-27,5.9023014e-20,6.3805334e-24,5.517625e-21,4.0398003e-21,1.3492064e-19,1.8001062e-21,8.178338e-17,3.492385e-20,2.0818428e-30,1.1631268e-22,3.2598743e-18,4.2288683e-19,2.3248615e-26,3.838335e-24,3.6444605e-24,1.860589e-12,4.3015643e-11,7.442933e-19,1.4122915e-25,1.2727535e-18,1.4054721e-24,2.217551e-27,3.161306e-16,3.0142265e-24,1.01212716e-23,1.3308484e-29,6.5010764e-29,6.5171964e-20,3.2362757e-15,2.3541012e-23,5.1594604e-28,1.0695724e-26,1.3768815e-21,3.9998356e-30,3.0034755e-14
53,3.8810263e-08,4.4845315e-13,4.285798e-15,5.7450718e-11,9.9244356e-11,1.3399496e-09,1.9224743e-07,7.511893e-10,1.18924e-12,4.0347876e-09,2.2700857e-20,8.610626e-09,2.3181359e-14,1.501269e-15,2.696248e-11,3.7096203e-12,4.671077e-14,1.0776474e-13,1.8278742e-10,5.4839492e-12,1.2868455e-10,1.3005819e-18,6.7865353e-13,1.4583022e-12,1.06257705e-08,1.2019072e-16,3.359166e-11,2.3340764e-18,1.0464939e-09,7.770654e-14,1.1439933e-15,7.6643395e-16,9.642314e-18,1.6300834e-09,1.2477523e-15,8.9400505e-09,1.7344511e-12,8.8802243e-10,6.0286665e-11,4.607885e-11,9.78416e-16,1.4883195e-15,9.9299305e-14,3.468876e-09,5.817253e-18,1.395255e-13,1.3459749e-12,4.9848594e-11,3.0560204e-10,7.9425317e-13,1.9637099e-14,1.426694e-11,9.05275e-13,6.86836e-15,5.826382e-10,1.00102905e-10,3.076561e-13,3.7814787e-13,1.1298781e-12,8.9652936e-08,9.579139e-08,4.0129675e-13,4.590502e-13,3.1697266e-13,6.827237e-17,5.6792577e-14,8.633544e-14,2.314811e-16,2.8871023e-14,5.2843725e-09,1.4410145e-10,0.99999595,3.215204e-14,1.8799116e-09,1.970763e-15,5.434593e-12,1.5731255e-10,3.594087e-13,3.4092334e-12,2.8060926e-12,3.581119e-06,4.7242975e-15,1.8229963e-10,9.144775e-14,3.282135e-10,8.399593e-11,2.0493848e-13,4.846145e-12,6.419375e-16,1.864669e-10,3.7995115e-12,1.365025e-14,6.85176e-10,5.0538136e-16,6.9918673e-15,1.266508e-14,8.3547095e-15,4.7662888e-17,2.1648736e-14
57,8.0617116e-26,2.1661332e-26,2.2489506e-21,2.9274045e-29,6.752861e-21,1.5613022e-19,3.9373496e-27,1.312714e-26,4.8330715e-36,2.6579993e-22,5.737762e-32,2.4196298e-28,7.91781e-30,6.697114e-29,4.9560076e-24,6.105858e-25,7.954632e-28,3.487745e-24,9.798904e-26,2.9247578e-30,1.7180109e-32,1.0921684e-23,2.3187803e-23,1.0691917e-21,8.135514e-19,1.3674606e-27,2.0510096e-19,6.3276873e-18,2.1921608e-18,2.1265158e-25,1.5587234e-29,1.3571414e-25,3.1912806e-32,2.1429839e-23,7.4474313e-16,3.2452436e-27,6.676167e-23,2.1963342e-21,1.601693e-16,2.1858413e-24,5.165559e-23,1.0225824e-30,9.316425e-19,6.2640625e-27,2.30365e-24,2.5061589e-29,2.0904577e-26,3.0237306e-22,3.5950726e-22,7.0721775e-24,3.541188e-21,5.8784393e-27,8.882384e-31,5.0140967e-26,4.1219692e-10,1.6829518e-16,1.0048347e-20,6.824253e-22,3.5963995e-24,1.14907026e-17,1.7694924e-25,1.0,3.0615566e-22,1.03383013e-25,1.1416143e-21,1.05207316e-29,2.5931108e-22,6.6984156e-22,1.6119432e-14,6.9923116e-18,1.1119686e-16,3.4969506e-24,4.837605e-15,1.8321943e-23,1.1583701e-24,3.76257e-18,3.556402e-11,4.6330073e-24,7.629743e-24,3.2112585e-25,1.7559172e-24,1.3911727e-22,4.049155e-26,8.115439e-24,3.4604184e-24,4.258053e-27,9.1653583e-23,2.8257608e-20,5.6836847e-20,8.628659e-25,7.726055e-21,9.8537386e-27,4.448945e-25,4.4258232e-32,2.9202217e-29,3.772599e-27,2.8507354e-11,5.4664116e-25,2.4516937e-28
59,1.4125741e-14,2.9190166e-23,4.642719e-13,2.7768476e-15,2.2791633e-19,3.2864175e-19,8.868151e-19,2.724071e-17,5.776935e-27,2.1016157e-22,1.8583052e-19,1.1450842e-24,1.6360201e-13,2.0690501e-21,8.241787e-25,9.473493e-21,4.9704424e-28,1.0832274e-14,2.054784e-19,1.1002039e-18,6.3593434e-24,1.9380002e-20,5.8630178e-24,5.0393683e-19,2.373496e-16,7.149457e-24,7.127037e-19,1.3843045e-25,7.26395e-18,8.5823144e-23,9.036542e-19,7.669488e-16,3.1469e-18,1.525574e-15,2.6934311e-19,8.32966e-24,4.434771e-21,2.2257233e-17,1.3173186e-19,4.6392818e-18,1.5210029e-20,3.0336445e-21,5.4463336e-22,1.2552433e-22,9.287129e-16,1.9002577e-17,1.0397465e-18,6.5215695e-21,4.2528656e-16,6.828705e-22,1.5049711e-18,4.6130737e-26,7.343554e-17,5.6669194e-15,9.472941e-08,1.2970357e-09,3.982395e-19,4.3806154e-20,3.2528481e-15,9.322925e-20,2.20757e-16,9.961513e-11,5.422253e-19,5.7534096e-25,8.462864e-17,4.3865363e-12,2.8556007e-22,2.7588343e-23,0.9999999,2.657299e-11,2.6572582e-15,6.3587318e-18,2.7174322e-22,4.565597e-18,9.004114e-22,2.4679832e-13,9.671152e-12,1.4649056e-21,2.2876253e-23,1.7890232e-13,1.3503236e-19,4.8571504e-11,1.3850006e-19,2.9896117e-20,4.7534063e-21,2.0915202e-13,4.8320077e-11,6.0472825e-17,2.4194131e-24,4.5199013e-25,4.5763818e-14,3.3111272e-22,7.642823e-16,1.9580612e-23,2.7513255e-19,2.9772527e-27,3.546457e-15,3.5633821e-22,5.4191916e-12
62,0.0,9.805899e-33,6.419688e-33,3.4970678e-33,7.4452556e-28,1.0470093e-35,9.306704e-24,6.802586e-27,0.0,7.6124426e-32,0.0,4.2747853e-34,0.0,2.9021558e-35,5.354353e-30,4.729161e-25,0.0,2.124346e-22,1.7469136e-36,3.8236153e-33,2.103227e-38,6.8166e-38,1.3595829e-31,1.6120462e-31,1.1861541e-28,1.4631703e-34,1.1632385e-28,2.425893e-23,1.2805417e-24,8.681515e-33,0.0,3.2277095e-36,2.7694943e-31,2.6238917e-34,3.328259e-31,1.4130959e-38,4.56105e-27,1.8040271e-18,1.6086191e-15,4.4207836e-22,3.3306982e-23,0.0,7.0247825e-29,4.7758995e-32,2.158789e-28,4.771836e-33,0.0,2.805374e-21,0.0,1.4065992e-38,1.3459404e-29,0.0,3.997427e-37,0.0,1.6688182e-37,4.76708e-36,0.0,1.0,4.077619e-16,2.3098795e-32,8.658503e-24,5.157066e-33,1.0909744e-21,1.2976695e-31,2.3655281e-35,0.0,1.6997397e-31,2.237645e-22,2.6088945e-31,0.0,3.9333763e-32,3.7121968e-35,1.4348511e-30,2.4493823e-30,0.0,2.2330825e-30,2.5760952e-28,7.136037e-28,4.042837e-36,1.2169622e-30,1.9190046e-36,1.5526277e-23,1.3700982e-26,1.6046297e-37,3.9732705e-29,1.733399e-28,2.6327086e-31,1.1535608e-21,3.7721651e-28,4.0178323e-24,2.3248314e-29,1.15381665e-35,4.140402e-35,0.0,2.182385e-30,9.99851e-24,2.673252e-22,0.0,5.0461323e-37
65,2.2845117e-31,1.9723855e-25,4.7632557e-24,6.703777e-24,6.7163965e-24,5.755812e-22,2.6509213e-22,5.190963e-30,9.914233e-31,3.1219275e-30,2.1737536e-29,2.1515101e-31,2.1172358e-21,1.6064507e-27,5.979465e-13,1.8922071e-17,1.6681992e-24,2.2121353e-27,2.5787526e-26,1.9725069e-24,2.1422863e-33,1.6517375e-14,1.4186833e-12,9.9527764e-30,1.1500321e-22,1.3816326e-21,2.1859001e-16,1.7798718e-16,1.03483575e-26,1.5982548e-26,3.2740703e-25,5.144478e-23,4.4402806e-25,1.4138301e-29,1.1240068e-18,3.0046292e-24,8.5046015e-12,6.0890936e-23,1.6541449e-23,4.983699e-19,1.6310756e-13,3.472486e-27,6.620878e-23,6.4687034e-19,1.9444155e-25,9.529095e-28,4.3733705e-27,1.9897061e-25,3.7213808e-37,2.377122e-30,8.155237e-21,1.1940393e-29,3.3409284e-31,5.7985998e-33,2.8120619e-27,2.8804816e-21,6.012842e-19,1.8755141e-16,1.6803366e-21,1.3523334e-20,5.900919e-23,2.3434163e-27,5.0720804e-18,1.645654e-16,2.2613413e-26,2.7594486e-28,1.0131191e-17,5.356404e-12,5.866316e-21,3.5456416e-25,4.7377067e-23,1.03626397e-22,1.1709529e-15,1.3424686e-22,5.7266727e-33,4.9584188e-20,9.437384e-22,1.0,8.294414e-21,4.5761183e-30,3.2537986e-26,8.728082e-23,4.6364135e-19,1.2099826e-21,3.7141813e-27,5.423582e-25,7.11689e-23,7.23608e-16,1.1326685e-23,1.9333913e-29,4.3202457e-26,1.2051709e-25,3.3086013e-30,3.1761478e-32,1.6029794e-20,6.428931e-17,4.6268843e-14,1.5708317e-18,2.9150998e-23
68,3.0959048e-17,1.0,3.8139513e-21,3.9139088e-22,8.92435e-19,3.2012112e-21,3.5365037e-21,5.3124212e-15,2.3832507e-15,2.4374608e-15,2.2325917e-27,6.4817026e-17,8.0756797e-20,1.7054019e-25,1.1596988e-20,3.035001e-20,9.1582376e-21,1.3363826e-23,1.4465568e-23,2.9435565e-11,6.2884276e-22,2.177088e-23,3.286985e-25,3.2136533e-29,1.5509095e-25,1.7738092e-27,3.668399e-11,7.514208e-31,3.5111293e-26,1.0521957e-25,1.575393e-25,2.2860734e-30,2.361767e-21,3.4829604e-23,2.5745935e-27,8.074782e-21,5.611826e-23,5.1211636e-21,9.580424e-26,9.483939e-22,1.3264627e-24,4.559399e-19,3.7360905e-21,1.6146995e-30,4.2221585e-21,3.3768563e-31,2.485057e-26,1.164923e-18,1.1485231e-16,1.744649e-29,3.2527793e-27,3.8819913e-26,1.2561209e-28,1.8719737e-26,1.3863849e-20,2.4900263e-21,5.4131165e-20,2.3459832e-27,1.504816e-26,2.6929534e-23,5.4546564e-20,6.191246e-28,1.0401335e-29,5.375326e-24,3.686733e-23,1.5324152e-31,7.1488645e-22,3.858643e-29,6.807696e-28,5.7547053e-25,1.725135e-26,9.024562e-25,2.2046327e-24,5.818793e-23,4.247876e-22,3.6450417e-18,5.480571e-24,1.2933427e-20,8.207293e-21,1.7194888e-29,8.768078e-19,2.4810706e-25,2.5493367e-22,1.7256577e-23,1.15859335e-20,4.5959394e-15,4.4715203e-26,1.3232089e-15,2.3420476e-28,5.0316967e-22,1.1789234e-20,3.074851e-23,4.1572712e-21,1.9677585e-30,1.1510477e-19,1.6297382e-21,5.956803e-31,1.3854343e-26,2.0388545e-13
